0.36124355 3.64913858 1
-2.52761118 1.30279205 1
-0.70638641 1.5570003 1
1.23508078 3.87736648 1
-1.79687197 0.85681367 1
-1.09710914 0.79148674 1
-2.26782259 0.88571763 1
0.44450828 2.95974411 1
-2.00302523 1.08747961 1
-0.9789522 1.88044305 1
-0.1218908 2.32811845 1
-2.57954828 0.66532074 1
0.10324186 2.63879376 1
-1.59732594 2.52002675 1
-0.43272341 1.97501534 1
-0.91405343 1.43261397 1
0.3564095 2.22460002 1
-1.00068 1.62630698 1
-0.72301314 2.61398618 1
-1.6183648 0.95595872 1
0.03765633 3.69798907 1
-0.61809785 1.39360758 1
-3.55379832 -0.23498313 1
-0.79625702 2.62444229 1
-1.29275266 2.74619176 1
-1.65665907 0.11314728 1
0.69856053 2.53991012 1
-2.16838241 0.95621793 1
-1.37348898 1.92805397 1
-2.49391714 0.85010927 1
-1.2569037 1.11317464 1
0.07153923 2.54707563 1
-1.88990846 1.32472389 1
-0.15639369 2.85471079 1
-1.51508254 1.43611052 1
-1.58953509 1.7758904 1
-0.75143908 2.51821818 1
-0.16577787 2.3331059 1
-1.46921618 0.9735463 1
-0.22730742 3.51469793 1
0.1160213 2.52483406 1
-1.76916279 1.36817285 1
-2.05351549 1.70373589 1
-1.31468924 1.92404254 1
0.34871125 3.07800074 1
1.24059558 4.35038497 1
-1.31500958 2.58038959 1
-2.66299771 1.29884743 1
-2.38382659 0.38599656 1
-1.90291931 1.07316145 1
4.51658975 -3.89310708 1
2.87388621 -5.42919436 1
4.51972267 -3.91321927 1
2.87605786 -5.48482484 1
4.90508076 -3.99838593 1
5.14998951 -3.51204585 1
3.52833596 -4.57846483 1
2.73140315 -4.57107666 1
3.58989994 -3.71536347 1
3.01722766 -4.73031337 1
3.74521534 -4.95168064 1
3.86701727 -4.4564457 1
4.10161506 -5.07407156 1
4.27881562 -4.14108507 1
4.27694246 -3.99570458 1
4.6438826 -3.94727116 1
3.97670107 -3.84986611 1
3.17274105 -5.83107292 1
4.72107994 -2.95827794 1
4.49988679 -3.34197593 1
0.9404642 -6.04645334 1
2.70145546 -4.99239285 1
3.0056261 -5.47727732 1
4.20592865 -3.70017289 1
4.74533486 -3.49623753 1
4.99665683 -3.9636509 1
2.95970628 -4.94443447 1
5.27213483 -2.80558213 1
4.78208416 -2.79118016 1
4.15535078 -3.72320225 1
2.31992747 -5.1206482 1
3.82854143 -3.44733213 1
5.16466569 -3.24443217 1
3.51799972 -4.89327272 1
3.13673739 -4.31066283 1
3.65485272 -4.93185814 1
1.9305891 -5.39838685 1
3.38794237 -4.47978968 1
3.97721142 -2.85166807 1
3.99984795 -3.49517219 1
0.89107 -0.93338374 -1
1.28135128 -2.01491875 -1
0.5996061 -1.22760949 -1
0.75838046 -0.98595551 -1
1.06196504 -1.27033743 -1
2.47934096 0.62815345 -1
2.73315836 0.47310013 -1
1.10163691 -0.89587351 -1
2.16337674 -0.43654014 -1
0.47858901 -1.36301634 -1
2.18244024 0.37482028 -1
0.96957814 -1.05357763 -1
0.63081943 -1.73146067 -1
-0.20240254 -2.26945929 -1
1.15776201 -0.86367519 -1
-0.70623412 -1.90731175 -1
0.40333617 -2.24191076 -1
-0.84675846 -2.19849862 -1
1.92951467 -0.6665505 -1
1.35951103 0.03879687 -1
0.71258562 -0.90264938 -1
0.83018444 -1.2450121 -1
1.04835962 -0.93360947 -1
1.18085519 -0.59168109 -1
-1.09705677 -3.30577912 -1
1.55623911 -0.0903432 -1
2.40792738 -0.04611435 -1
2.38245957 -0.40956646 -1
0.06698257 -2.24471977 -1
-0.08205897 -1.79753033 -1
0.86220779 -1.26182073 -1
0.04147223 -1.93718837 -1
2.23490813 0.4362268 -1
0.38605476 -2.37157461 -1
-0.57181435 -2.35405403 -1
-0.69086439 -2.43196228 -1
1.50376598 -2.13632144 -1
1.05626282 -1.17543757 -1
1.80351753 -0.52613724 -1
0.64165031 -1.51312915 -1
1.14153498 -1.28741716 -1
0.36508075 -2.27034874 -1
-0.30257845 -3.48620042 -1
1.62373761 -0.83839342 -1
0.58934686 -1.39831878 -1
0.97925273 -1.30026361 -1
1.53024166 0.77517239 -1
2.03001878 0.20585239 -1
1.88981001 0.16616348 -1
0.44244168 -1.43861829 -1
-4.04417415 5.04292026 -1
-4.48068142 4.10868989 -1
-3.41355544 5.48952442 -1
-4.50014797 3.91180701 -1
-3.34664182 4.23786697 -1
-3.96587858 3.95465325 -1
-4.36032802 2.95344947 -1
-2.40024704 5.82974625 -1
-4.43808581 3.76617787 -1
-5.10551378 3.27968311 -1
-4.99280273 3.02915419 -1
-3.00597842 3.11448141 -1
-2.91959011 5.20103629 -1
-3.78669547 3.47254853 -1
-3.9327641 3.61204513 -1
-4.6212135 3.32147945 -1
-4.3719501 3.97936439 -1
-3.6158042 5.03043963 -1
-3.35526895 4.86301866 -1
-3.4678654 5.31726675 -1
-3.15413914 4.41570701 -1
-2.30458845 5.51296364 -1
-4.65476205 4.02952349 -1
-4.52948585 3.86143375 -1
-4.14159065 3.89646216 -1
-2.97812952 4.50005131 -1
-4.82407191 3.66175098 -1
-3.188139 4.30531783 -1
-4.62250104 4.04403038 -1
-2.91750526 4.93932451 -1
-2.53131888 4.26389571 -1
-2.58578873 4.33068552 -1
-4.73109738 3.10773174 -1
-1.98510526 6.51327767 -1
-3.91115973 4.33271314 -1
-4.11679164 3.78688447 -1
-3.72111271 4.639485 -1
-4.12777986 4.75459382 -1
-6.24588491 2.37232703 -1
-2.54095434 5.12916912 -1
