-0.62360935 2.00441814 1
-0.67041495 1.41653213 1
-0.50652737 0.80406076 1
-1.79222371 0.911226 1
0.1967323 2.75872113 1
0.35173261 2.5312129 1
0.08630195 2.3197614 1
0.76192904 4.11824851 1
0.51182041 2.35435025 1
-1.88545975 0.72708979 1
0.36699746 2.08637369 1
0.8826621 2.06264211 1
-0.8962848 1.68273332 1
-0.46994664 0.12022838 1
0.78687675 2.94238568 1
-1.06003464 0.3907853 1
-1.51717118 1.29446696 1
2.07514971 1.93039448 1
-0.46524908 1.81154067 1
0.06862597 3.19585326 1
1.59094616 2.97473357 1
-0.90022794 1.77766124 1
1.52423301 2.98127503 1
0.28695299 2.41319776 1
0.89218838 2.87463932 1
0.40462173 3.81645987 1
-0.19344291 4.1731543 1
1.61203878 2.73713942 1
-0.58035046 0.54039913 1
0.28734081 0.6711522 1
1.25127831 4.2549116 1
0.13447451 2.57575066 1
0.15524697 2.33231618 1
-1.49564757 0.03588787 1
1.36799075 3.47025515 1
0.07237425 3.68504429 1
0.56159777 2.16135918 1
-2.51983819 0.14108238 1
-0.41789876 1.46020476 1
1.74224673 3.00530864 1
0.28798659 3.49891238 1
0.2461125 2.53458521 1
-1.02748092 0.14642491 1
-1.76023497 0.82754937 1
0.3007861 2.3669893 1
-1.18899039 0.34119814 1
1.35490951 4.70170767 1
0.12546684 1.18550746 1
2.06994208 2.6315736 1
-0.21216228 1.12895356 1
-1.02091837 0.49456667 1
-0.07597357 1.15612728 1
-0.94733887 0.58851192 1
-0.57087799 0.76359796 1
1.19164489 2.11555154 1
-1.26446584 1.05187564 1
0.39049369 1.84362716 1
1.1823758 3.07886767 1
0.67827276 3.33140606 1
-1.34120145 1.7969048 1
0.0871884 2.7388005 1
0.94432409 2.45834065 1
-2.78316323 -0.07871055 1
1.40368243 3.02491166 1
-1.04164511 1.66108449 1
-2.4921221 -0.62704409 1
-0.05393425 1.33726555 1
-0.11046699 1.28535924 1
1.66741685 4.27137607 1
1.32469673 2.66455338 1
0.95766819 0.49503632 1
-1.90037127 -1.41168257 1
-0.80626739 0.98854963 1
0.23451146 2.86979472 1
-0.03797792 2.66526015 1
-0.7060121 1.56962862 1
-0.21832581 1.13870348 1
-2.03498381 1.09751812 1
0.45349769 2.32571208 1
-0.68970441 2.11997649 1
-2.33104981 0.6808155 1
0.90392127 4.33666457 1
-1.64198969 -0.13119048 1
0.26427105 2.70994323 1
0.92826553 1.23563333 1
0.69741958 0.78674423 1
-0.07670516 2.1381752 1
-1.30082541 1.72870225 1
0.19734304 1.70260188 1
-0.1813843 3.15452234 1
1.93768445 0.48162874 -1
1.57434088 1.21910965 -1
2.05588344 -0.55247847 -1
1.43167512 -0.09051021 -1
2.65522221 1.36584897 -1
1.31298808 -0.33325362 -1
3.73669557 0.85274826 -1
2.88953759 1.62952369 -1
1.2968282 -1.04246542 -1
0.65653526 0.8938658 -1
5.48751094 3.23739333 -1
1.95226084 1.92931093 -1
1.95150003 -0.08988566 -1
0.5729113 -1.2935362 -1
1.02847569 -1.44717512 -1
3.08269992 0.91075607 -1
-0.59738093 -1.68013722 -1
2.15519719 0.66097076 -1
2.94371414 1.27709169 -1
0.45791345 -0.56651919 -1
3.65380853 -0.20709454 -1
3.1593012 -0.14389453 -1
3.0045273 0.36836683 -1
0.56363945 -0.61062054 -1
0.58574219 -1.7610195 -1
3.52855905 0.23289414 -1
2.10366209 1.05616843 -1
4.1555232 0.33216907 -1
3.02022023 2.51701375 -1
0.97024363 -0.04438685 -1
2.93919436 0.09404599 -1
1.03009088 0.14274984 -1
-0.20575387 -1.04067833 -1
2.23566028 -0.59212843 -1
2.82688464 0.0664494 -1
3.3269921 0.5516233 -1
1.94731189 -0.94981852 -1
0.33011352 -1.70283285 -1
2.3484783 -0.18166694 -1
1.52669011 -0.27834662 -1
3.22252533 0.36918157 -1
2.97821353 0.83653317 -1
0.42794575 -1.74272287 -1
0.57565983 -0.43490718 -1
3.35215691 1.53023415 -1
3.00066139 0.79416778 -1
3.0259519 1.1429589 -1
2.08788522 0.69465667 -1
-0.20471099 -2.27527859 -1
1.73602338 -0.26161443 -1
2.24564858 0.27997152 -1
1.22474188 -0.68133757 -1
1.11006189 -0.03098675 -1
4.18860101 3.19658873 -1
1.28822864 -1.45528379 -1
3.20323788 0.80215385 -1
3.17096112 -0.03071212 -1
-0.16054817 -1.67017819 -1
2.80226448 0.62123399 -1
2.267162 0.022225 -1
1.34906275 0.29999822 -1
-1.29430697 -3.00868633 -1
1.0470639 0.52417814 -1
0.76867064 -0.1924943 -1
0.27852772 -0.89496135 -1
-0.07442737 -1.41757871 -1
0.98449706 -2.35727114 -1
0.46374262 -1.81667583 -1
4.2887132 1.70093867 -1
2.21486654 -0.83098077 -1
0.07726333 -1.13585787 -1
1.17300786 -0.63070937 -1
2.60995109 1.09853298 -1
1.36010777 -0.9837852 -1
2.56296965 0.74965607 -1
1.5173885 0.16600284 -1
-0.37375983 -2.17500622 -1
1.9044518 0.53921349 -1
2.75002454 0.39776466 -1
2.52328409 0.75030277 -1
0.13992269 -1.51457563 -1
2.58146722 0.85975543 -1
2.39605758 0.63683034 -1
1.82989445 0.19129377 -1
-0.34634656 -1.26586262 -1
1.85494002 0.4913217 -1
2.06667556 0.87005409 -1
5.15385645 1.37601415 -1
4.02541227 1.04651187 -1
0.00854581 -0.45391302 -1
